CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;7.00;7.00;3531993.54;7063987.08;7063987.08;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2025-01-01;2025-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2024-01-01;2024-12-31;Conselho de Administração;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.58;6.58;3209992.15;6419984.31;6419984.31;5709852.92;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.92;5.92;2332959.00;4665918.00;4665918.00;3331360.96;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.376.989/0001-91;2025-12-31;1;148986;IRB - BRASIL RESSEGUROS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.17;0.00;2280953.00;5702382.50;4561906.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2025-01-01;2025-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2024-04-01;2025-03-31;Conselho de Administração;8.00;1.00;0.00;27788868.18;13894434.09;0.00;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2024-04-01;2025-03-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2024-04-01;2025-03-31;Diretoria Estatutária;6.00;6.00;0.00;12217979.21;6201617.99;0.00;0.00;26098167.29;11599185.46;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2022-04-01;2023-03-31;Diretoria Estatutária;6.00;6.00;0.00;7262726.67;3767025.91;4785754.24;0.00;20974204.57;9321868.70;17076201.39
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2022-04-01;2023-03-31;Conselho Fiscal;2.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2022-04-01;2023-03-31;Conselho de Administração;8.00;1.00;0.00;21995072.48;10997536.23;13421740.44;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2023-04-01;2024-03-31;Conselho de Administração;8.00;1.00;0.00;24756812.33;12378406.17;19565672.47;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2023-04-01;2024-03-31;Diretoria Estatutária;6.08;6.08;0.00;11421123.68;7063379.14;13360829.40;0.00;26146467.24;11620652.11;16537763.52
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2023-04-01;2024-03-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2021-04-01;2022-03-31;Conselho de Administração;7.33;1.00;0.00;21027462.24;10513731.12;11175425.18;0.00;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2021-04-01;2022-03-31;Diretoria Estatutária;6.00;6.00;0.00;7850447.84;4378620.58;7145549.27;0.00;19771498.27;10014494.26;15293629.10
33.453.598/0001-23;2025-03-31;23;148570;RAÍZEN S.A.;2021-04-01;2022-03-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;2518374.00;392099.00;392099.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2022-01-01;2022-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;2462154.00;402118.00;402118.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2024-01-01;2024-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2024-01-01;2024-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;2264132.00;348046.00;348046.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2025-01-01;2025-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2025-01-01;2025-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.467.572/0001-34;2025-12-31;1;148750;TEKNO S.A. - INDUSTRIA E COMERCIO;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;2536922.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;3.00;0.00;1504466.74;1504466.74;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2023-01-01;2023-12-31;Conselho de Administração;3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2023-01-01;2023-12-31;Diretoria Estatutária;4.42;4.42;0.00;5114425.86;5114425.86;4721854.57;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2023-01-01;2023-12-31;Conselho Fiscal;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;0.00;1564286.35;1564286.35;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2022-01-01;2022-12-31;Conselho de Administração;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.541.368/0001-16;2025-12-31;2;149119;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2025-01-01;2025-12-31;Conselho de Administração;13.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;6.17;6.17;0.00;57201696.00;31778720.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2025-01-01;2025-12-31;Conselho Fiscal;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2024-01-01;2024-12-31;Conselho de Administração;12.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;9.17;9.17;0.00;76503048.00;38251524.00;49038822.88;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2024-01-01;2024-12-31;Conselho Fiscal;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2023-01-01;2023-12-31;Conselho de Administração;13.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;9.06;9.06;0.00;72667970.37;34690521.72;52190490.84;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2022-01-01;2022-12-31;Conselho de Administração;13.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.59;9.59;0.00;84729984.86;35304160.45;45527161.57;0.00;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;3;149592;VALE S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.50;2.33;0.00;12030000.00;4010000.00;3410110.29;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;8.67;3.00;0.00;14711250.00;4903750.00;2622207.03;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.83;3.42;0.00;12150000.00;4050000.00;5849319.75;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2025-01-01;2025-12-31;Conselho de Administração;6.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.611.500/0001-19;2025-12-31;2;149320;GERDAU S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;9.00;3.00;0.00;11880000.00;3960000.00;0.00;0.00;0.00;0.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.17;3.17;0.00;0.00;0.00;0.00;4311998.17;6317997.25;6317997.25;5468480.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.25;4.25;0.00;0.00;0.00;0.00;4311998.17;8535969.00;8535969.00;8535969.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.25;5.25;1040000.00;1560000.00;1300000.00;1459900.00;2116390.96;3174586.44;2645488.70;2782797.96
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;2523507.00;4285260.00;4285260.00;0.00
33.839.910/0001-11;2025-12-31;1;149005;VIVARA PARTICIPAÇÕES S.A.;2025-01-01;2025-12-31;Conselho Fiscal;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;1.00;753628.00;753628.00;753628.00;753628.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.42;3.42;3832097.00;13131606.00;10366707.00;11948266.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.83;1.00;947164.00;947164.00;947164.00;947164.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;2.00;1230726.00;7493377.00;5818693.00;9122117.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;0.00;0.00;0.00;3231153.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.67;3.67;2165244.84;14127052.94;8667841.13;11899821.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2025-01-01;2025-12-31;Conselho de Administração;6.00;1.00;363677.00;363677.00;363677.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;4.00;4.00;2597905.00;12162885.00;9500561.00;0.00;0.00;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;2;149360;UNIPAR CARBOCLORO S.A.;2025-01-01;2025-12-31;Conselho Fiscal;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;4.00;0.00;1920000.00;1920000.00;1078033.15;0.00;1300000.00;1300000.00;718688.77
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;4.50;4.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;1200000.00;1200000.00;1091629.92;0.00;700000.00;700000.00;628000.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.58;4.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.83;4.83;0.00;1224000.00;1224000.00;975891.00;0.00;696000.00;696000.00;619200.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.169.557/0001-72;2025-12-31;1;148869;BCO MERCANTIL DE INVESTIMENTOS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;4.00;4.00;0.00;2000000.00;2000000.00;0.00;0.00;1500000.00;1500000.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2025-01-01;2025-12-31;Conselho de Administração;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2025-01-01;2025-12-31;Diretoria Estatutária;6.00;6.00;10265950.69;25664876.72;17109917.81;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2025-01-01;2025-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2024-01-01;2024-12-31;Conselho de Administração;7.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2024-01-01;2024-12-31;Diretoria Estatutária;6.08;6.08;9262284.19;26335091.33;17112972.44;23064073.01;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2023-01-01;2023-12-31;Conselho de Administração;8.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2023-01-01;2023-12-31;Diretoria Estatutária;5.08;5.08;9075492.97;25008948.72;16750687.51;20698029.83;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
34.274.233/0001-02;2025-12-31;2;149601;VIBRA ENERGIA S/A;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;4.67;9913298.40;16883222.40;12808800.00;15061783.00;0.00;0.00;0.00;0.00
35.654.688/0001-08;2025-12-31;5;149641;AUTOMOB PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.654.688/0001-08;2025-12-31;5;149641;AUTOMOB PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.654.688/0001-08;2025-12-31;5;149641;AUTOMOB PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.654.688/0001-08;2025-12-31;5;149641;AUTOMOB PARTICIPAÇÕES S.A.;2025-01-01;2025-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.08;3.08;0.00;2234290.65;2234290.65;1673569.60;0.00;0.00;0.00;0.00
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
35.727.157/0001-06;2025-12-31;1;149000;EZ INC INCORPORAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.33;2.33;0.00;5966000.00;5966000.00;1661041.50;0.00;0.00;0.00;0.00
